item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	merchant-shipping-group
Body Soap 15 Bars 4.5 Oz by Kirkland Signature		0629Q04PGBG	cst 394697	19.74		2016-06-29 09:21:09 PDT		y	1			11				B002F8VOA0			1	N		B002F8VOA0				AMAZON_NA													Default Amazon Template
Kirkland Signature Children's Aller-tec - 16 oz - 2 pk		0725QRH6WOS	cst 430910	15.97		2016-07-25 16:31:28 PDT		y	1			11				B002PDWYUY			1	N		B002PDWYUY				AMAZON_NA													Default Amazon Template
McCormick Grill Mates Montreal Steak Seasoning, 29 ounce		0627QTNLK1Y	cst 433677	11.45		2016-06-27 13:30:50 PDT		y	1			11				B0014D1E1Q			1	N		B0014D1E1Q				AMAZON_NA													Default Amazon Template
JOLLY RANCHER Fruit Chew Center Lollipops (Assorted Flavors, 100-Count, 3.84-...		0704QNDD15M	cst 455624	25.48		2016-07-04 11:02:06 PDT		y	1			11				B005CUKJFE			1	N		B005CUKJFE				AMAZON_NA													Default Amazon Template
Crystal Light On The Go Drink Mix, Variety Pack, 44 Count		0711QKDCBPA	cst 476231	11.95		2016-07-10 19:22:11 PDT		y	1			11				B005DM3N2M			1	N		B005DM3N2M				AMAZON_NA													Default Amazon Template
vitafusion Fiber Gummies, 220 Count "Sugar Free"		0726QRP86RG	cst 500867	24.99		2016-07-25 17:56:22 PDT		y	1			11				B004QHLDOK			1	N		B004QHLDOK				AMAZON_NA													Default Amazon Template
Kirkland Extra Strength Glucosamine 1500 mg Chondroitin 1200 mg 220 Tablets		0711QK2X074	cst 510234	26.42		2016-07-10 18:45:14 PDT		y	1			11				B00GYZWNY6			1	N		B00GYZWNY6				AMAZON_NA													Default Amazon Template
Kirkland Signature Artichoke Hearts, 66 Ounce		0630Q2HS81G	cst 518090	24.9		2016-06-29 23:42:42 PDT		y	1			11				B00B9VFQL2			1	N		B00B9VFQL2				AMAZON_NA													Default Amazon Template
Kirkland Signature Daily Facial Towellettes, 4.53 Pound		0721Q62FCQS	cst 525823	24.99		2016-07-21 15:45:20 PDT		y	1			11				B01BKORU3O			1	N		B01BKORU3O				AMAZON_NA													Default Amazon Template
Hidden Valley The Original Ranch Dressing, Homestyle, 2-Count Bottle, 80 fl o...		0724QIE2LU4	cst 5354	19.95		2016-07-24 10:52:48 PDT		y	1			11				B004YPEFH6			1	N		B004YPEFH6				AMAZON_NA													Default Amazon Template
Blue Diamond Almond Breeze Milk, Vanilla, unsweetened,  32fl.oz- 6 Count		0608QOPY8CM	cst 535587	21.99		2016-06-08 12:15:38 PDT		y	1			11				B005JU9H3W			1	N		B005JU9H3W				AMAZON_NA													Default Amazon Template
Bed Head Moisture Shampoo and Conditioner 25.36 Fl. Oz. 750 Ml Each.		0629Q03HDDG	cst 557920	29.23		2016-06-29 09:04:57 PDT		y	1			11				B00F64BRZW			1	N		B00F64BRZW				AMAZON_NA													Default Amazon Template
Wild Roots 100% Natural Trail Mix Coastal Berry Blend (26 oz)		0623QCH4X7A	cst 560519	17.42		2016-06-23 08:57:57 PDT		y	1			11				B0051EDWLO			1	N		B0051EDWLO				AMAZON_NA													Default Amazon Template
Desitin Creamy Diaper Rash Cream - Fragrance Free - 6 oz - 2 Pk		0726QRNZY2S	cst 567593	15.99		2016-07-25 17:36:13 PDT		y	1			11				B006RBLFDW			1	N		B006RBLFDW				AMAZON_NA													Default Amazon Template
TruNature Cranberry 300 mg with Shanstar Concentrated Extract - 220 Softgels		0707Q4YLRIM	cst 571530	20.97		2016-07-07 12:36:43 PDT		y	1			11				B00287Z1FM			1	N		B00287Z1FM				AMAZON_NA													Default Amazon Template
Tide 037000277651 Ultra Power Original Detergent Powder		0613QC3TN8Y	cst 571577	51		2016-06-13 09:13:43 PDT		y	1			11				B00F9WWJPS			1	N		B00F9WWJPS				AMAZON_NA													Default Amazon Template
Kirkland Signature Ancient Grain Crackers, 50.75 Ounce		0623QCGKGEA	cst 586364	14.59		2016-06-23 08:51:36 PDT		y	1			11				B0095XLRKU			1	N		B0095XLRKU				AMAZON_NA													Default Amazon Template
Finish Rinse Agent for Dishwashing, 32 FL. oz		0704QMTSBVG	cst 608054	14.84		2016-07-04 09:39:26 PDT		y	1			11				B00824TD86			1	N		B00824TD86				AMAZON_NA													Default Amazon Template
Salem Baking Meyer Lemon Cookies 1, 20 Oz box		0711QJTSAEG	cst 611888	15.5		2016-07-10 18:06:43 PDT		y	1			11				B00ZB65C9W			1	N		B00ZB65C9W				AMAZON_NA													Default Amazon Template
Old Bay Seasoning, 24-Ounce		0623QCHK5XG	cst 633373	14.83		2016-06-23 09:00:19 PDT		y	1			11				B000M1HQFY			1	N		B000M1HQFY				AMAZON_NA													Default Amazon Template
Pack of 2 Nature Made Fish Oil 1200 Mg (360 Mg Omega-3) 200 Liquid Softgels		0630Q5UYTNG	cst 640093	24.15		2016-06-30 13:42:10 PDT		y	1			11				B00KKBA8B0			1	N		B00KKBA8B0				AMAZON_NA													Default Amazon Template
AmLactin 12 % Moisturizing Lotion - 567 g / 20 oz		0704QMSN0UY	cst 657187	22		2016-07-04 09:34:35 PDT		y	1			11				B000TTPZQ6			1	N		B000TTPZQ6				AMAZON_NA													Default Amazon Template
S&W ORGANIC BLACK BEANS 8/15 OZ		0623QD7C1ZA	cst 664511	16.98		2016-06-23 13:18:40 PDT		y	1			11				B00L1W0CJ0			1	N		B00L1W0CJ0				AMAZON_NA													Default Amazon Template
Yuban Original Medium Roast Premium Ground Coffee 44oz		0721Q46YKUA	cst 71648	20.12		2016-07-21 10:43:40 PDT		y	1			11				B000UCW3EE			1	N		B000UCW3EE				AMAZON_NA													Default Amazon Template
Happy Squeeze Organic Superfoods Fruit & Veggie Twist Apple Mango Pear & Kale...		0726QRR145A	cst 740665	20.11		2016-07-25 18:08:06 PDT		y	1			11				B00EXA94QO			1	N		B00EXA94QO				AMAZON_NA													Default Amazon Template
California Olive Ranch Garlic Extra Virgin Olive Oil 1 Ltr. - 33.8 Fl Oz.		0720QWU6IUY	cst 759462	29.77		2016-07-20 07:48:57 PDT		y	1			11				B00JL61KTY			1	N		B00JL61KTY				AMAZON_NA													Default Amazon Template
Harvest Snaps Snapea Original Green Pea Crisps, Baked and Lightly Salted, 20 ...		0627QTKKMXY	cst 764812	11.5		2016-06-27 13:01:18 PDT		y	1			11				B00GAB1KUM			1	N		B00GAB1KUM				AMAZON_NA													Default Amazon Template
Schiff Move Free Joint Health Dietary Supplement, Triple Strength, 170 Tablets		0721Q5TO9UM	cst 768165	29.85		2016-07-21 15:07:04 PDT		y	1			11				B00JWWC6EK			1	N		B00JWWC6EK				AMAZON_NA													Default Amazon Template
Krusteaz Buttermilk Pancake Mix, 10-Pound		0623QD9J8OA	cst 7874	16.88		2016-06-23 13:53:10 PDT		y	1			11				B0028LGNSM			1	N		B0028LGNSM				AMAZON_NA													Default Amazon Template
Kirkland Lansoprazole 3 Pack Delayed-Release Total 42 Capsules		0704QMNQEAM	cst 805287	22.5		2016-07-04 09:10:25 PDT		y	1			11				B00IRDOUK8			1	N		B00IRDOUK8				AMAZON_NA													Default Amazon Template
Kirkland Signature Semi-Sweet Chocolate Chips, 72 Ounce		0623QDEBJW4	cst 807473	25.64		2016-06-23 14:42:33 PDT		y	1			11				B00HCNCQ2S			1	N		B00HCNCQ2S				AMAZON_NA													Default Amazon Template
Giorgio Sliced Mushrooms Organic 12/4 Oz. Cans USA Product		0623QCGM5KS	cst 819413	25		2016-06-23 08:52:21 PDT		y	1			11				B00ODR0I9E			1	N		B00ODR0I9E				AMAZON_NA													Default Amazon Template
Popcornopolis Gourmet Popcorn Single Serving Variety Pack, 25 Ounce Box		0720QWSQB44	cst 826934	27.98		2016-07-20 07:43:24 PDT		y	1			11				B00IMTY2I2			1	N		B00IMTY2I2				AMAZON_NA													Default Amazon Template
Schiff Digestive Advantage Probiotic Gummies, 120 Count		0704QMPIC6Y	cst 836820	25.48		2016-07-04 09:21:40 PDT		y	1			11				B008OVLJXE			1	N		B008OVLJXE				AMAZON_NA													Default Amazon Template
McCormick Seasoning Salt, Lemon and Pepper, 28-Ounce		0623QCGJAW4	cst 848002	15.5		2016-06-23 08:51:16 PDT		y	1			11				B0015MVGGY			1	N		B0015MVGGY				AMAZON_NA													Default Amazon Template
Men's Vitacraves Gummies Adult Multivitamin 230 Gummies		0721Q5TXMG4	cst 853403	26.41		2016-07-21 15:08:45 PDT		y	1			11				B00K52UIGY			1	N		B00K52UIGY				AMAZON_NA													Default Amazon Template
Women's Vitacraves Gummies Adult Multivitamin 230 Gummies		0721Q5U1G0M	cst 853427	26.67		2016-07-21 15:09:42 PDT		y	1			11				B00K52MC0Y			1	N		B00K52MC0Y				AMAZON_NA													Default Amazon Template
Wonderful Pistachios, Salt & Pepper Flavor, 48 Ounce		0724QIE5S1S	cst 864917	24.19		2016-07-24 10:54:28 PDT		y	1			11				B00V523IWO			1	N		B00V523IWO				AMAZON_NA													Default Amazon Template
Cardinal 1.5-Inch D-Ring View Binders, 4 per Pack, Green/Orange/Yellow/Blue (...		0613QCAM5AA	cst 871660	21.99		2016-06-13 09:44:18 PDT		y	1			11				B00XF602LS			1	N		B00XF602LS				AMAZON_NA													Default Amazon Template
Signature 100% Colombian Coffee Supremo Bean Dark Roast-Fine Grind, 3 Pound		0616QPSPQQY	cst 897580	35		2016-06-16 13:41:48 PDT		y	1			11				B008P731LK			1	N		B008P731LK				AMAZON_NA													Default Amazon Template
Perky Jerky All Natural Turkey Jerky, Teriyaki, 14 ounce		0724QIC9LEA	cst 913432	23.99		2016-07-24 10:41:30 PDT		y	1			11				B00KPCP57Q			1	N		B00KPCP57Q				AMAZON_NA													Default Amazon Template
Perky Jerky Ultra Premium Turkey Jerky 1 - 14 Oz. Pack - Original		0623QCGUI0M	cst 916183	22.22		2016-06-23 08:55:01 PDT		y	1			11				B00KPCP5VM			1	N		B00KPCP5VM				AMAZON_NA	21.99	percent	2	2									Default Amazon Template
Bengay Ultra Strength Pain Relieving Cream, 2 Count, 4 Ounces Box, 8 Total Ou...		0711QJVI6S4	cst 935195	14.27		2016-07-10 18:13:08 PDT		y	1			11				B001N0LP1O			1	N		B001N0LP1O				AMAZON_NA													Default Amazon Template
Honest Kids Certified Organic Variety Pack Juice, 7 Litre, Pack of 40		0613QCA2OH4	cst 937851	25.94		2016-06-13 09:41:12 PDT		y	1			11				B00Q3B7N8W			1	N		B00Q3B7N8W				AMAZON_NA													Default Amazon Template
Paisley Farm 2- 35.5 Oz Natural Four Bean Salad, 71 Oz		0711QK1GS1A	cst 9407	22.95		2016-07-10 18:39:53 PDT		y	1			11				B00NMVAS1A			1	N		B00NMVAS1A				AMAZON_NA													Default Amazon Template
Truvia Natural Sweetener, 400 Packets (Net.Wt 42.3 oz)		0711QK6TXZS	cst 942794	24		2016-07-10 18:58:00 PDT		y	1			11				B0025UC2DQ			1	N		B0025UC2DQ				AMAZON_NA													Default Amazon Template
Prilosec OTC (3 pack) 42 tabs		0726QRP3AA4	cst 945005	24.99		2016-07-25 17:53:06 PDT		y	1			11				B000SMQLLC			1	N		B000SMQLLC				AMAZON_NA													Default Amazon Template
Rockline #4 Cone Coffee Filters - Oxygen Cleansed- 400 Count		0613QBQM2SA	cst 9661	9.44		2016-06-13 08:05:58 PDT		y	1			11				B001UBQV9W			1	N		B001UBQV9W				AMAZON_NA													Default Amazon Template
Dubble Bubble Tub, Original Flavor, 380-Count, 60.3 Oz(3.7 lb)		0711QKDXGCM	cst bubble	14.5		2016-07-10 19:24:39 PDT		y	1			11				B000NMCOYK			1	N		B000NMCOYK				AMAZON_NA													Default Amazon Template
Swimways Baby Spring Float Activity Center with Canopy		0706QUPNLRG	cst swimways	31		2016-07-05 18:59:25 PDT		y	1			11				B000WQZD9U			1	N		B000WQZD9U				AMAZON_NA													Default Amazon Template
Heinz Ketchup, Tomato, 44 Ounce (3 count)		0630Q5OW7DG	cst tx130176	15.68		2016-06-30 13:00:25 PDT		y	1			11				B00845H5V0			1	N		B00845H5V0				AMAZON_NA													Default Amazon Template
Trident Sugar Free Gum Fruit Variety Pack - 16 Packs of 18 Pieces		0627QTHXJG4	ge gum699	15.26		2016-06-27 12:38:22 PDT		y	1			11				B00EBZA6N6			1	N		B00EBZA6N6				AMAZON_NA													Default Amazon Template
Trident Mint Variety Gum, 16 Count		0627QTGPQ4S	ge gum749	17.49		2016-06-27 12:24:44 PDT		y	1			11				B00JHP08F6			1	N		B00JHP08F6				AMAZON_NA													Default Amazon Template
The Honest Company Healing Balm, 3 oz. (Pack of 2)		0702QERJ81S	ge-cst-tx850	18		2016-07-02 12:34:38 PDT		y	1			11				B015HW5AIW			1	N		B015HW5AIW				AMAZON_NA													Default Amazon Template
Parade Black Pepper, 4 Ounce		0714Q0ITZ0S	pit 050700087146	9.37		2016-07-14 08:49:12 PDT		y	1			11				B003O8GYMS			1	N		B003O8GYMS				AMAZON_NA													Default Amazon Template
Kidsmania Candy Filled Wacky Monkeys 12 Count Box		0714QY2E3HG	pit 686464577205	22.5		2016-07-13 20:10:17 PDT		y	1			11				B00XWBNCK4			1	N		B00XWBNCK4				AMAZON_NA													Default Amazon Template
Lucas Crazy Hair Sour Candy Strawberry 12 CT (Pack of 12)		0714QY2S35Y	pit 725181047018	18.57		2016-07-13 20:22:47 PDT		y	1			11				B00KO8LVVU			1	N		B00KO8LVVU				AMAZON_NA													Default Amazon Template
Morinaga Hi-Chew Sours Citrus Mix Lemon, Grapefuit, Lime 90 (Pack of 2)		0714QY4477A	pit 857983004231	7.46		2016-07-13 20:42:41 PDT		y	1			11				B01BHAU8C6			1	N		B01BHAU8C6				AMAZON_NA													Default Amazon Template
Nescafe Clasico - Dark Roast - 3 Boxes of 7 Packets Each (21 Packets Total)		0714QY3NITY	pity 028000831912	8.89		2016-07-13 20:36:57 PDT		y	1			11				B00VPOZIDO			1	N		B00VPOZIDO				AMAZON_NA													Default Amazon Template
philosophy super-size purity made simple 32 oz.		0719QT4O6SY	qvc A34737	78		2016-07-19 16:37:13 PDT		y	1			11				B003NX9IXQ			1	N		B003NX9IXQ				AMAZON_NA													Default Amazon Template
Member's Mark Commercial Disposable Latex Free Vinyl Gloves - 120 gloves - 2 pk.		0714Q0JQZAA	sam 078742086354	42.33		2016-07-14 08:57:56 PDT		y	1			11				B00ONSJ0C4			1	N		B00ONSJ0C4				AMAZON_NA													Default Amazon Template
Tone's Onion Powder - 20oz shaker		0714Q0I66EG	sam 11155	10.8		2016-07-14 08:34:51 PDT		y	1			11				B000EZZISK			1	N		B000EZZISK				AMAZON_NA													Default Amazon Template
Paper Mate Flair Pens, Assorted Colors, 20		0707Q5X2JS4	sam 161642	21.99		2016-07-07 16:32:17 PDT		y	1			11				B00W7HX7W2			1	N		B00W7HX7W2				AMAZON_NA													Default Amazon Template
Morton Iodized Table Salt - 4lb. box		0623QCPTKS4	sam 181392	9		2016-06-23 10:05:16 PDT		y	1			11				B001GHYO4E			1	N		B001GHYO4E				AMAZON_NA													Default Amazon Template
Ring Pop Assorted Jar (44 ct.)		0613QBN85DY	sam 200863	20.99		2016-06-13 07:44:05 PDT		y	1			11				B01EAVNNHG			1	N		B01EAVNNHG				AMAZON_NA													Default Amazon Template
Honey Maid Grahamfuls S'mores 24 Individually Wrapped Packs		0613QBNWMVA	sam 217192	17.69		2016-06-13 07:46:43 PDT		y	1			11				B00LLJCTFS			1	N		B00LLJCTFS				AMAZON_NA													Default Amazon Template
Nabisco Newtons Made with Real Fruit Fig, 24 Count		0623QCK93EA	sam 222616	19.99		2016-06-23 09:25:56 PDT		y	1			11				B001CF01OW			1	N		B001CF01OW				AMAZON_NA													Default Amazon Template
Brita Pitcher Replacement Filters - 8 ct.		0714Q0FFEIS	sam 226694	36.11		2016-07-14 07:52:48 PDT		y	1			11				B0098QMCCG			1	N		B0098QMCCG				AMAZON_NA													Default Amazon Template
Tootsie Pops Fun Flavor Assortment 100 pops		0720QWP5U2G	sam 2423	19.3		2016-07-20 07:34:45 PDT		y	1			11				B00450XKUI			1	N		B00450XKUI				AMAZON_NA													Default Amazon Template
Nonni's Biscotti Gourmet Chocolate Collection, Cioccolati & Double Chocolate ...		0623QCKHRPM	sam 243408	18.93		2016-06-23 09:28:41 PDT		y	1			11				B01DQDLG1E			1	N		B01DQDLG1E				AMAZON_NA													Default Amazon Template
Nabisco Cookie Variety Pack, 24 Count		0613QBJJMYY	sam 250098	18		2016-06-13 07:29:21 PDT		y	1			11				B001V76MGC			1	N		B001V76MGC				AMAZON_NA													Default Amazon Template
Parade Cotton Candy, 2 Ounce, 8 Count		0613QBQVWLS	sam 251870	19.43		2016-06-13 08:13:15 PDT		y	1			11				B00F9WVHO2			1	N		B00F9WVHO2				AMAZON_NA													Default Amazon Template
Mike N Ikes::Original Fruits,4.5 LBS		0613QBSBW84	sam 253515	14.47		2016-06-13 08:21:29 PDT		y	1			11				B003EMXR42			1	N		B003EMXR42				AMAZON_NA													Default Amazon Template
Nature's Path Love Crunch Premium Organic Granola, Dark Chocolate and Red Ber...		0704QN5TJBA	sam 285264	14.4		2016-07-04 10:28:33 PDT		y	1			11				B00K5TDC1A			1	N		B00K5TDC1A				AMAZON_NA													Default Amazon Template
Detour Smart Whole Grain Oatmeal Bar Variety Pack 1.3oz (14 ct)		0714Q0FKBU4	sam 333903	22.3		2016-07-14 07:54:00 PDT		y	1			11				B00NRCXQP4			1	N		B00NRCXQP4				AMAZON_NA													Default Amazon Template
Lance Toast Chee Peanut Butter Crackers, 40 Count		0623QCRUK0Y	sam 340772	14		2016-06-23 10:22:16 PDT		y	1			11				B00MMHVIUK			1	N		B00MMHVIUK				AMAZON_NA													Default Amazon Template
Keebler Club Crackers Original, 41.1 Ounce		0613QC12KNG	sam 352529	16.99		2016-06-13 09:00:51 PDT		y	1			11				B00HOLT1X0			1	N		B00HOLT1X0				AMAZON_NA													Default Amazon Template
San Francisco Sourdough Pretzels 1.474kg Jar		0613QBTAL7G	sam 356616	22.81		2016-06-13 08:27:30 PDT		y	1			11				B008YLRX20			1	N		B008YLRX20				AMAZON_NA													Default Amazon Template
Member's Mark Infant Formula, Gentle, 48 Ounce		0704QMYA87G	sam 383014	31.99		2016-07-04 09:56:03 PDT		y	1			11				B0107JIYYM			1	N		B0107JIYYM				AMAZON_NA													Default Amazon Template
Ziploc Easy Open Tabs Sandwich Bags 125 count (Pack of 4)		0704QMWRX94	sam 472200	16.95		2016-07-04 09:49:41 PDT		y	1			11				B002A1SE5U			1	N		B002A1SE5U				AMAZON_NA													Default Amazon Template
Bumble Bee Chunk Light Tuna in Water - 5oz (pack of 10)		0613QBST4TS	sam 533009	18.95		2016-06-13 08:23:17 PDT		y	1			11				B001UP2188			1	N		B001UP2188				AMAZON_NA													Default Amazon Template
Dubble Bubble Gumballs 1" Diameter Variety Pack, 850 Gumballs		0613QC285KM	sam 560200	41.98		2016-06-13 09:08:06 PDT		y	1			11				B0014J5Y3E			1	N		B0014J5Y3E				AMAZON_NA													Default Amazon Template
Old Spice Body Wash Variety Pack (16 fl. oz., 3 pk		0713QT5XHTS	sam 568207	17.95		2016-07-12 17:29:44 PDT		y	1			11				B010MR0410			1	N		B010MR0410				AMAZON_NA													Default Amazon Template
Dove REAL Blueberries Dipped in Silky Smooth Dark Chocolate, 26 Ounce		0613QBQQDIA	sam 594653	29.99		2016-06-13 08:08:30 PDT		y	1			11				B00WFOVLRU			1	N		B00WFOVLRU				AMAZON_NA													Default Amazon Template
ACCO Medium Size Binder Clips - 1 p1/4'' Width. 5/8'' Capacity - 12 per Box -...		0714Q0H79I4	sam 657806	11.32		2016-07-14 08:17:25 PDT		y	1			11				B001FLREDE			1	N		B001FLREDE				AMAZON_NA													Default Amazon Template
Rice Krispies Treats 3-Flavor Variety Pack, 40-Count Treats		0719QS9RL4G	sam 675774	21.18		2016-07-19 12:14:20 PDT		y	1			11				B0040J7HIU			1	N		B0040J7HIU				AMAZON_NA													Default Amazon Template
General Mills Mott's Fruit Snack, 80 Count		0613QBM5BIM	sam 749493	17.99		2016-06-13 07:38:53 PDT		y	1			11				B00XH76Y3U			1	N		B00XH76Y3U				AMAZON_NA													Default Amazon Template
GoGo Squeez Organic Fruit & Veggiez On the Go Pouch, 3.2 ounce (Pack of 16)		0704QN75TXA	sam 784975	18.83		2016-07-04 10:33:52 PDT		y	1			11				B01CJ6Z7FK			1	N		B01CJ6Z7FK				AMAZON_NA													Default Amazon Template
Cascadian Farm Organic Chewy Granola Bars 1.2 oz, Variety Pack (20 ct)		0623QCMAJQ4	sam 787213	16.99		2016-06-23 09:39:36 PDT		y	1			11				B00P71K15G			1	N		B00P71K15G				AMAZON_NA													Default Amazon Template
Brookside Dark Choc Pomegranate, 32 oz		0613QBT4T7Y	sam 789823	19.99		2016-06-13 08:26:12 PDT		y	1			11				B002R81L92			1	N		B002R81L92				AMAZON_NA													Default Amazon Template
Oreo Thins 35 Packs / 4 Cookies Per Pack		0623QCQP6RM	sam 790485	24.01		2016-06-23 10:09:48 PDT		y	1			11				B01AAYESMG			1	N		B01AAYESMG				AMAZON_NA													Default Amazon Template
Dum Dum Pops 85.5 oz, 500-Count		0613QBROG7Y	sam 831071	23.34		2016-06-13 08:19:01 PDT		y	1			11				B013PJKOZI			1	N		B013PJKOZI				AMAZON_NA													Default Amazon Template
Tootsie Roll Midgees - 5lb bag		0622Q8XBRRM	sam 846321	21.68		2016-06-22 09:18:03 PDT		y	1			11				B006CQHY50			1	N		B006CQHY50				AMAZON_NA													Default Amazon Template
Roasted & Salted Pistacios 24 OZ		0714Q0G2XFY	sam 866600	19.47		2016-07-14 08:01:16 PDT		y	1			11				B004HZFASG			1	N		B004HZFASG				AMAZON_NA													Default Amazon Template
FOOD,FAMOUS AMOS COOKIES	Famous Amos, America's classic chocolate chip cookie, has been putting smiles on our faces since 1975. Made with premium Ambrosia chocolate chip cookies in a secret, original recipe, their unique flavor cannot be easily replicated. With plenty to go around in this 42-count box, they keep well in your office for a snack or in your kids' lunch boxes for a special afternoon treat.	0623QCR2YPS	sam 87523	28.99		2016-06-23 10:14:42 PDT		y	3			11				B00KKXV358			1	N		076677296602				AMAZON_NA													Default Amazon Template
Sweet Baby Ray's Barbecue Sauce - 1gal		0721Q4VCYZS	sam 898535	23.24		2016-07-21 11:52:48 PDT		y	1			11				B0048T2URA			1	N		B0048T2URA				AMAZON_NA													Default Amazon Template
Glad ForceFlex Extra Strong Extra Large Tear Resistant Drawstring 33 Gallon, ...		0704QMZ6MMA	sam 905788	23.99		2016-07-04 09:59:30 PDT		y	1			11				B00757QVVS			1	N		B00757QVVS				AMAZON_NA													Default Amazon Template
Crunchmaster Multi-Grain 5-Seed Crackers Gluten Free 20 oz		0623QCTCMIA	sam 914083	14.5		2016-06-23 10:30:24 PDT		y	1			11				B0184SB99A			1	N		B0184SB99A				AMAZON_NA													Default Amazon Template
Ziploc Double Zipper Freezer Gallon Bags, Total: 152 Bags (4 X 38 Count)		0704QMX6THA	sam 916198	22.39		2016-07-04 09:51:51 PDT		y	1			11				B001KWMERO			1	N		B001KWMERO				AMAZON_NA													Default Amazon Template
Ziploc Double Zipper Quart Freezer Bags, 216 Count		0704QMXP9OY	sam 916205	21.32		2016-07-04 09:54:11 PDT		y	1			11				B002GJO6R6			1	N		B002GJO6R6				AMAZON_NA													Default Amazon Template
Daily Chef Peppermint Starlight Mints 636 Mints - 7 lbs.		0613QBQTL8Y	sam 936730	18.52		2016-06-13 08:12:02 PDT		y	1			11				B00TXNR8UK			1	N		B00TXNR8UK				AMAZON_NA													Default Amazon Template
Blow Pops Assorted Popss (Pack of 100)		0613QBVQ5LA	sam 9949	17.5		2016-06-13 08:37:44 PDT		y	1			11				B000V937YQ			1	N		B000V937YQ				AMAZON_NA													Default Amazon Template
Starbucks San Francisco You Are Here Collection Mug		0626QP4UBJY	sfo-mug	23	0	2016-06-26 10:12:17 PDT		y	1			11				B00BL9EPKA			1	N		B00BL9EPKA			0	DEFAULT													Default Amazon Template
Wet Ones Singles (Pack of 24)		0721Q5TIQLA	wmt 076828047237	6.99		2016-07-21 15:04:47 PDT		y	1			11				B0108NXQFO			1	N		B0108NXQFO				AMAZON_NA													Default Amazon Template
Little Virtuoso Fun Fiddle Violin,Red		0308QSF6QWA	wmt 20932455	23		2016-03-08 13:04:39 PST		y	1			11				B00S5V8C1A			1	N		B00S5V8C1A				AMAZON_NA													Default Amazon Template
Baby Einstein Take Along Tunes Musical Toy		0718QNCF7LM	wmt 26845774	6.99		2016-07-18 13:43:09 PDT		y	1			11				B000YDDF6O			1	N		B000YDDF6O				AMAZON_NA													Default Amazon Template
Aleve PM 160 Caplets Total Naproxen Sodium 220mg NSAID / Diphenhydramine 25 m...		0721Q5TJ254	wmt 325866559869	26.48		2016-07-21 15:05:14 PDT		y	1			11				B00NPCLV12			1	N		B00NPCLV12				AMAZON_NA													Default Amazon Template
Matchbox Treasure Tracker Metal Detector Truck		1125PVDZPKS	wmt 44932266	19.41		2015-11-25 11:42:36 PST		y	1			11				B00VHCV5AY			1	N		B00VHCV5AY				AMAZON_NA													Default Amazon Template
Aqua Bird Ceramic Butter Dish		0723QEYXMOM	wrld 470050	15.72		2016-07-23 13:23:26 PDT		y	1			11				B00SS5U45A			1	N		B00SS5U45A				AMAZON_NA													Default Amazon Template
Mason Jar Measuring Cups (Blue)		0723QEZ6K8G	wrld 484394	18.95		2016-07-23 13:27:26 PDT		y	1			11				B00L6N0ZR8			1	N		B00L6N0ZR8				AMAZON_NA													Default Amazon Template
Mason Jar Ceramic Cookie Jar		0723QEZ4YDY	wrld 494700	21.63		2016-07-23 13:26:26 PDT		y	1			11				B00SQ5860M			1	N		B00SQ5860M				AMAZON_NA													Default Amazon Template
Mason Jar Ceramic Measuring Spoons Set		0723QEZ3XGS	wrld 494701	8.9		2016-07-23 13:25:40 PDT		y	1			11				B00OY9R5OC			1	N		B00OY9R5OC				AMAZON_NA													Default Amazon Template
1 X Mason Jar Ceramic Spoon Rest		0723QEZ1NPG	wrld 494702	11.99		2016-07-23 13:24:42 PDT		y	1			11				B00S8PQ4TK			1	N		B00S8PQ4TK				AMAZON_NA													Default Amazon Template
Blue Mason Jar Salt and Pepper Shakers		0723QEXS8MY	wrld 514323	17.49		2016-07-23 13:13:17 PDT		y	1			11				B018GEHIW4			1	N		B018GEHIW4				AMAZON_NA													Default Amazon Template
